ECNumber	PfamDomain	ConfidenceScore	Type	InInterPro
1.3.8.5	PF02770	0.1488437944	GOLD	No
3.4.23.47	PF00665	0.1487294389	GOLD	No
2.5.1.99	PF00494	0.1487214222	GOLD	No
3.1.3.33	PF00978	0.1486538889	GOLD	No
2.3.1.76	PF03062	0.1485460167	SILVER	No
2.5.1.91	PF00348	0.1485292611	GOLD	No
2.4.1.146	PF01762	0.1484783333	GOLD	No
1.17.2.2	PF13442	0.1484783333	SILVER	No
6.3.1.14	PF01042	0.1484783333	GOLD	No
2.6.1.34	PF02719	0.1484783333	GOLD	No
3.1.3.80	PF00328	0.1484783333	GOLD	No
2.7.1.51	PF00370	0.1484371111	GOLD	No
3.4.21.94	PF00082	0.1483993333	GOLD	No
2.7.10.1	PF07699	0.1483872222	GOLD	No
1.7.2.1	PF13442	0.1482878333	GOLD	No
2.4.1.213	PF00982	0.1481586111	GOLD	No
2.7.2.4	PF03447	0.1481507233	SILVER	No
3.4.22.45	PF00680	0.1480722222	GOLD	No
2.7.7.7	PF00077	0.1480210556	GOLD	No
1.14.11.15	PF03171	0.1480188889	GOLD	No
2.4.1.173	PF03033	0.1477785	GOLD	No
2.7.13.3	PF06580	0.1477595556	GOLD	Yes
3.6.3.4	PF00122	0.1477587222	GOLD	No
2.7.1.21	PF08465	0.1477107778	GOLD	Yes
1.14.18.2	PF00355	0.14767695	GOLD	No
3.4.24.34	PF00413	0.1476497222	GOLD	No
2.7.7.7	PF02022	0.1476168722	GOLD	No
1.16.1.1	PF07992	0.1475611111	GOLD	No
1.12.1.3	PF02256	0.1474421667	SILVER	No
2.3.1.95	PF00195	0.1474236167	SILVER	No
5.5.1.12	PF03936	0.1473843333	GOLD	No
1.13.11.34	PF01477	0.1471544889	SILVER	No
4.1.1.17	PF01276	0.1471157222	GOLD	No
2.7.1.20	PF00294	0.1470032222	GOLD	No
2.4.1.41	PF02709	0.1468905	GOLD	No
3.1.2.14	PF01575	0.1468862444	SILVER	No
3.4.21.102	PF13180	0.1468744444	GOLD	No
1.5.1.24	PF01262	0.1468629444	GOLD	No
3.6.1.15	PF03510	0.1467416667	GOLD	Yes
1.3.8.9	PF02771	0.1467063378	SILVER	No
6.2.1.2	PF13193	0.1466870667	GOLD	No
2.7.7.7	PF04042	0.1466698222	SILVER	No
2.8.3.9	PF01144	0.1466656667	GOLD	No
4.1.1.17	PF03711	0.1466400556	GOLD	No
6.2.1.12	PF00501	0.1465558833	SILVER	No
2.3.1.140	PF02458	0.1465457333	GOLD	No
1.1.1.291	PF14833	0.1465253889	SILVER	No
3.5.1.28	PF01832	0.1464295556	GOLD	No
3.1.3.13	PF00300	0.1464041667	GOLD	No
1.1.1.357	PF00248	0.1463951667	GOLD	No
3.1.3.48	PF00595	0.1463578111	GOLD	No
1.12.1.3	PF02906	0.1462091667	SILVER	No
1.4.1.14	PF00310	0.1461302778	GOLD	No
3.6.4.13	PF01443	0.1461062222	GOLD	No
2.7.7.7	PF00336	0.1460838889	GOLD	Yes
2.7.7.7	PF00242	0.1460838889	GOLD	Yes
1.5.3.1	PF01266	0.1459973333	GOLD	No
3.2.1.4	PF03443	0.1459962111	GOLD	Yes
2.3.1.168	PF00364	0.14599475	SILVER	No
2.3.1.128	PF13302	0.1459537222	SILVER	No
3.1.4.53	PF08629	0.1458961111	GOLD	No
1.4.1.17	PF02615	0.1458426889	SILVER	No
3.4.24.65	PF01471	0.1458324111	SILVER	No
2.7.7.48	PF06317	0.1457359111	GOLD	Yes
3.6.3.4	PF00702	0.1457153889	GOLD	No
2.5.1.62	PF01040	0.1456655556	GOLD	No
1.14.13.70	PF00067	0.1456468333	GOLD	No
1.4.1.20	PF02812	0.1456100556	GOLD	No
1.7.1.1	PF00175	0.1455708389	GOLD	No
3.4.11.18	PF02810	0.1453828889	GOLD	No
3.4.21.93	PF00082	0.1453577444	GOLD	Yes
2.1.1.212	PF08100	0.1453367222	GOLD	No
6.3.2.2	PF03074	0.1453076667	GOLD	Yes
2.1.1.46	PF00891	0.1452887111	SILVER	No
6.3.2.7	PF02875	0.1452408333	GOLD	No
2.7.11.1	PF00780	0.1451881111	GOLD	No
1.1.1.373	PF03446	0.1451483333	GOLD	No
5.4.99.24	PF01479	0.1450782667	GOLD	No
3.2.1.96	PF01510	0.14501755	GOLD	No
2.1.1.37	PF01381	0.1450126667	GOLD	No
3.1.26.4	PF00665	0.1449376111	GOLD	No
3.6.3.5	PF00403	0.1447927222	GOLD	No
2.7.1.137	PF00794	0.1446621667	GOLD	No
1.1.1.112	PF00248	0.1446578222	SILVER	No
1.14.11.19	PF03171	0.1446341111	GOLD	No
2.3.1.221	PF14765	0.1445538333	SILVER	No
2.7.1.2	PF01418	0.1444866667	GOLD	No
3.4.17.12	PF00246	0.1444731111	SILVER	No
1.2.1.13	PF02800	0.1442750556	GOLD	No
2.6.1.81	PF00202	0.1442337778	GOLD	No
3.5.2.7	PF01979	0.1441601111	GOLD	No
4.1.2.57	PF01791	0.1441383333	SILVER	No
1.3.1.20	PF02894	0.1441199	SILVER	No
2.3.1.86	PF01575	0.1440980778	SILVER	No
2.3.1.48	PF08832	0.1440859444	GOLD	No
1.4.3.3	PF01266	0.1440588333	GOLD	No
1.6.5.8	PF00175	0.1440557389	GOLD	No
2.7.1.51	PF02782	0.1440047222	GOLD	No
1.1.1.318	PF05368	0.1439557778	SILVER	No
3.6.1.17	PF00149	0.1437488611	GOLD	No
4.1.2.10	PF00732	0.1437484444	GOLD	No
2.3.1.165	PF08659	0.1437157778	SILVER	No
4.2.1.12	PF00920	0.1436847222	GOLD	No
1.11.1.11	PF00141	0.1435947778	GOLD	No
1.1.1.337	PF02615	0.1434972667	SILVER	No
1.2.1.13	PF00044	0.1434797778	GOLD	No
2.1.1.43	PF00628	0.14347245	GOLD	No
6.3.3.2	PF02971	0.1434438889	GOLD	No
6.3.3.2	PF07837	0.1434438889	GOLD	No
4.2.2.25	PF01522	0.1434438889	SILVER	No
1.13.11.73	PF01381	0.1434438889	SILVER	No
3.4.24.73	PF00200	0.1434438889	SILVER	No
1.14.99.47	PF12143	0.1434438889	SILVER	No
1.14.99.47	PF12142	0.1434438889	SILVER	No
1.12.98.3	PF10621	0.1434438889	SILVER	No
4.1.2.55	PF08433	0.1434438889	GOLD	No
2.1.1.20	PF08450	0.1434438889	GOLD	No
3.4.24.1	PF00200	0.1434438889	SILVER	No
1.14.11.37	PF05721	0.1434438889	SILVER	No
4.99.1.6	PF00240	0.1434438889	GOLD	No
3.4.24.23	PF01471	0.1434438889	GOLD	No
4.2.1.148	PF07476	0.1434438889	GOLD	No
4.2.1.148	PF05034	0.1434438889	GOLD	No
1.21.3.6	PF12143	0.1434438889	SILVER	No
1.21.3.6	PF12142	0.1434438889	SILVER	No
3.1.3.83	PF08645	0.1434438889	GOLD	No
2.7.1.78	PF08645	0.1432406111	GOLD	No
2.7.11.23	PF00069	0.1430821111	GOLD	No
2.1.1.63	PF02805	0.1430261111	GOLD	No
1.6.99.5	PF00329	0.1430182222	GOLD	No
2.3.1.40	PF00501	0.1429562667	GOLD	No
3.6.4.12	PF14551	0.1429373444	GOLD	Yes
2.7.7.7	PF00540	0.1428911833	GOLD	No
1.2.7.3	PF01558	0.1428905	GOLD	No
1.3.8.9	PF00441	0.1428799111	GOLD	No
6.3.5.1	PF02540	0.1428490556	SILVER	No
2.6.1.51	PF00266	0.1427029444	GOLD	No
3.6.4.13	PF07652	0.1426355556	GOLD	Yes
3.4.21.107	PF00595	0.1425917333	GOLD	No
3.4.21.48	PF05922	0.1421177778	SILVER	No
3.2.1.52	PF03173	0.1420346111	GOLD	Yes
5.99.1.2	PF06839	0.1419288111	GOLD	No
2.8.1.2	PF00581	0.1419274444	GOLD	No
1.4.1.20	PF00208	0.1418258333	GOLD	No
2.7.7.48	PF00869	0.1417995	GOLD	No
1.1.1.39	PF03949	0.1417596111	GOLD	No
4.1.2.43	PF00215	0.1416646444	SILVER	No
6.1.1.6	PF09924	0.1416629333	GOLD	No
3.1.3.89	PF12917	0.1415584778	SILVER	No
1.1.1.39	PF00390	0.1415492778	GOLD	No
1.16.1.8	PF00667	0.1415012222	GOLD	No
2.1.1.203	PF01189	0.141497	GOLD	No
2.7.7.7	PF00098	0.1414371528	SILVER	No
2.5.1.45	PF01916	0.1412928889	GOLD	No
4.1.3.44	PF00258	0.1412477778	GOLD	No
4.1.1.70	PF03977	0.1411675	SILVER	No
1.1.1.2	PF00248	0.1411492889	GOLD	No
4.2.1.68	PF02746	0.1411301111	GOLD	No
2.3.1.224	PF02458	0.1411111111	GOLD	No
2.7.10.2	PF13614	0.14109155	SILVER	No
3.4.24.79	PF00084	0.1410850556	GOLD	No
3.1.26.4	PF00336	0.1410772222	GOLD	Yes
3.1.26.4	PF00242	0.1410772222	GOLD	Yes
3.1.3.1	PF01663	0.1409693167	SILVER	No
3.2.1.35	PF07212	0.1409632778	SILVER	No
3.5.1.91	PF07969	0.1408961111	SILVER	No
1.11.1.7	PF03098	0.1408635833	GOLD	No
6.3.2.7	PF08245	0.1408385556	GOLD	No
1.1.1.60	PF03446	0.1407463889	GOLD	No
3.2.1.14	PF02839	0.1407162222	GOLD	No
5.1.3.23	PF02350	0.1406709444	SILVER	No
2.7.1.154	PF00454	0.1406343444	GOLD	No
1.97.1.4	PF04055	0.1406130556	GOLD	No
2.7.6.5	PF02824	0.1405525556	GOLD	No
3.6.3.1	PF00702	0.1405365444	GOLD	No
3.4.24.18	PF01400	0.1405342778	SILVER	No
3.6.1.11	PF01975	0.1404651167	GOLD	No
3.1.1.26	PF01477	0.1404601667	GOLD	No
3.1.27.4	PF00545	0.1404384444	SILVER	No
2.7.7.48	PF00949	0.1404331667	GOLD	Yes
5.5.1.7	PF02746	0.1404328944	GOLD	No
3.1.6.2	PF00884	0.1403903889	SILVER	No
3.1.3.10	PF00328	0.1403842778	SILVER	No
3.6.3.3	PF00702	0.1403761111	GOLD	No
2.7.7.48	PF02832	0.1403636111	GOLD	No
2.8.3.13	PF02515	0.1403588889	GOLD	No
1.7.99.4	PF02665	0.1402912778	GOLD	No
2.3.1.95	PF02797	0.1402702389	SILVER	No
2.1.1.64	PF08241	0.1402676667	GOLD	No
2.3.1.165	PF14765	0.1402300556	SILVER	No
3.4.21.64	PF05922	0.1401587222	SILVER	No
2.7.7.48	PF02226	0.1401412222	GOLD	Yes
1.1.1.100	PF02801	0.1401386056	GOLD	No
3.1.21.4	PF04555	0.1401248333	GOLD	Yes
3.2.1.49	PF02065	0.1400356167	GOLD	No
1.1.1.100	PF00109	0.1400067889	GOLD	No
2.4.1.132	PF13439	0.1399481222	SILVER	No
3.1.3.5	PF02872	0.1399414444	GOLD	No
1.1.1.28	PF01565	0.1399031778	SILVER	No
3.4.21.6	PF00089	0.1398913	GOLD	No
3.1.4.11	PF00018	0.1397206889	GOLD	No
2.6.1.97	PF14810	0.1396344444	SILVER	No
3.4.24.22	PF00413	0.1396335278	SILVER	No
1.3.8.8	PF02770	0.139534	GOLD	No
3.6.3.3	PF00122	0.1395145556	GOLD	No
1.6.3.1	PF13499	0.1394819444	GOLD	No
2.4.1.257	PF13439	0.1393738889	GOLD	No
1.12.98.1	PF00374	0.1393318222	GOLD	No
2.7.7.7	PF03175	0.1392771444	GOLD	Yes
2.1.1.150	PF00891	0.1392411	SILVER	No
1.10.3.3	PF00394	0.1391927333	SILVER	No
3.1.27.6	PF00445	0.1391232778	SILVER	No
3.1.21.1	PF03372	0.1391201022	SILVER	No
1.1.1.28	PF02826	0.1390458333	GOLD	No
2.3.1.174	PF14535	0.1388888889	GOLD	No
5.4.99.43	PF00849	0.1388888889	GOLD	No
4.2.2.14	PF05426	0.1388888889	SILVER	No
5.3.99.9	PF05834	0.1388888889	SILVER	No
3.2.1.103	PF02018	0.1388888889	SILVER	No
3.4.24.30	PF02868	0.1388888889	SILVER	No
3.4.24.30	PF01447	0.1388888889	SILVER	No
1.14.13.166	PF11794	0.1388888889	SILVER	No
1.14.13.166	PF03241	0.1388888889	SILVER	No
5.4.2.4	PF00300	0.1388586056	GOLD	No
1.1.99.37	PF00465	0.1387909611	GOLD	No
3.6.4.13	PF07717	0.1387200556	GOLD	Yes
3.1.1.73	PF02230	0.1386971172	SILVER	No
2.3.1.48	PF06001	0.1386845556	GOLD	Yes
1.2.4.4	PF12573	0.1386712778	SILVER	No
2.3.1.221	PF00975	0.1385310778	SILVER	No
3.1.2.2	PF02551	0.1385243889	SILVER	No
4.1.2.10	PF05199	0.1384536389	SILVER	No
5.3.1.3	PF07881	0.1384535	SILVER	No
2.4.99.7	PF00777	0.1383770556	GOLD	No
1.5.99.12	PF01565	0.1382341667	GOLD	No
3.2.1.37	PF03512	0.138211	GOLD	No
6.4.1.4	PF02785	0.1381731667	GOLD	No
1.3.1.88	PF01207	0.138145	GOLD	No
5.3.1.3	PF07882	0.1381411667	SILVER	No
1.14.12.3	PF00866	0.138077	SILVER	No
2.4.1.242	PF08323	0.1378511667	SILVER	No
2.7.7.48	PF01002	0.1377562778	GOLD	Yes
3.1.27.10	PF00545	0.137658	SILVER	No
1.2.1.2	PF01568	0.1375631833	GOLD	No
1.17.1.4	PF13478	0.137563	SILVER	No
2.4.1.173	PF00201	0.1375487778	GOLD	No
2.3.1.39	PF14765	0.1375288611	GOLD	No
2.7.1.107	PF07647	0.1373357444	SILVER	No
1.17.1.4	PF02625	0.1372587778	SILVER	No
2.7.8.8	PF03034	0.1372481667	GOLD	No
3.6.1.11	PF02541	0.1372390556	GOLD	No
3.6.1.15	PF08935	0.1370538333	GOLD	Yes
1.6.5.11	PF00420	0.1369955556	GOLD	No
4.1.3.6	PF03328	0.1369815	GOLD	No
2.1.1.140	PF02353	0.1369668167	SILVER	No
2.6.1.17	PF00202	0.1369375944	GOLD	No
3.5.1.82	PF07969	0.1368475	SILVER	No
1.11.1.6	PF01965	0.1368298867	SILVER	No
6.3.4.6	PF02785	0.1368257778	SILVER	No
2.7.1.94	PF00781	0.1368158333	SILVER	No
2.6.1.92	PF01041	0.1366938889	GOLD	No
1.2.4.1	PF02780	0.1366446078	SILVER	No
2.7.7.48	PF00947	0.1365866222	GOLD	Yes
3.5.5.8	PF02979	0.1365546667	SILVER	No
4.1.3.4	PF00682	0.1365465	GOLD	No
3.5.1.83	PF07969	0.1364607778	SILVER	No
1.14.20.1	PF14226	0.1363191722	SILVER	No
3.1.26.4	PF00078	0.1362938556	GOLD	No
2.3.1.48	PF00538	0.1362651111	GOLD	No
2.7.8.34	PF01066	0.1362502778	SILVER	No
5.4.4.5	PF03098	0.1362010556	GOLD	No
5.2.1.8	PF13145	0.1361512	SILVER	Yes
6.3.3.3	PF01656	0.1359290111	SILVER	No
2.1.1.43	PF05965	0.135872	GOLD	No
3.1.1.73	PF01764	0.1358645556	GOLD	No
2.1.1.43	PF05964	0.1358247778	GOLD	No
1.13.11.69	PF03055	0.1357111667	GOLD	No
2.7.7.48	PF01003	0.1356941722	GOLD	Yes
2.7.7.48	PF01552	0.13563385	GOLD	Yes
2.4.2.48	PF01472	0.1354280056	GOLD	No
4.2.3.13	PF01397	0.1353370556	GOLD	No
3.1.21.4	PF09520	0.1353008333	GOLD	Yes
3.6.3.49	PF00005	0.1352678222	GOLD	No
4.4.1.5	PF12681	0.13525475	SILVER	No
3.5.1.6	PF00795	0.1351640944	GOLD	No
1.13.11.2	PF12681	0.1351573333	SILVER	No
6.2.1.2	PF00501	0.1351359444	GOLD	No
3.6.4.12	PF00176	0.1351113444	GOLD	No
2.6.1.102	PF01041	0.1350812222	GOLD	No
6.4.1.2	PF02785	0.1350280583	GOLD	No
1.3.1.90	PF01207	0.1350135	SILVER	No
1.3.1.91	PF01207	0.1350135	SILVER	No
2.3.1.39	PF00975	0.1348731889	GOLD	No
3.4.24.19	PF01400	0.1348618889	GOLD	No
2.7.7.48	PF00948	0.1348144556	SILVER	Yes
2.7.7.48	PF08727	0.1347536778	SILVER	Yes
4.2.1.154	PF03992	0.1347422222	GOLD	No
1.13.12.21	PF03992	0.1347422222	SILVER	No
2.6.1.98	PF02350	0.1347422222	GOLD	No
2.3.1.236	PF08659	0.1347422222	SILVER	No
3.1.1.91	PF01738	0.1347422222	SILVER	No
2.1.1.300	PF02353	0.1347422222	SILVER	No
3.3.2.10	PF07858	0.1347316111	SILVER	No
1.17.99.1	PF02913	0.1346886667	SILVER	No
1.4.1.2	PF10712	0.1346868611	SILVER	No
3.4.21.112	PF00082	0.1346601667	GOLD	No
2.7.7.48	PF00767	0.1346455556	GOLD	Yes
2.7.7.48	PF01349	0.1346455556	GOLD	Yes
2.7.7.48	PF01350	0.1346455556	GOLD	Yes
2.7.7.74	PF01066	0.1344853611	SILVER	No
4.3.1.7	PF06751	0.1344426111	SILVER	Yes
2.1.1.215	PF02005	0.1343879444	SILVER	No
1.1.1.219	PF01370	0.1343683333	GOLD	No
1.1.1.202	PF00465	0.1342902778	SILVER	No
5.4.2.8	PF02878	0.1337645556	GOLD	No
1.14.12.1	PF00866	0.1337267222	GOLD	No
3.5.2.6	PF00753	0.1336753667	GOLD	No
2.7.7.7	PF03833	0.1336203333	SILVER	Yes
2.4.99.18	PF04756	0.1335240889	GOLD	No
3.4.22.45	PF13611	0.13344	GOLD	Yes
3.5.1.28	PF11741	0.1334266111	SILVER	No
2.7.7.48	PF01004	0.1333596656	SILVER	Yes
1.1.1.25	PF01487	0.1333551967	SILVER	No
3.4.24.44	PF01421	0.1333412222	SILVER	No
6.1.1.17	PF03950	0.1333162944	SILVER	No
5.99.1.3	PF08070	0.1333016333	GOLD	Yes
5.3.1.9	PF06560	0.1332602444	GOLD	Yes
3.1.1.4	PF05826	0.1332418111	SILVER	Yes
5.4.2.8	PF02880	0.1331416111	GOLD	No
2.7.7.48	PF01570	0.1330327778	GOLD	Yes
1.1.2.3	PF01070	0.13301	GOLD	No
1.1.99.29	PF00732	0.1328880944	SILVER	No
3.2.1.165	PF02837	0.1326667722	GOLD	No
4.2.1.68	PF01188	0.1326332889	GOLD	No
3.1.1.72	PF01522	0.1325360556	SILVER	No
5.3.99.3	PF04969	0.1324722889	SILVER	No
2.4.2.30	PF02825	0.1323945556	SILVER	No
2.4.1.212	PF00535	0.1323726111	GOLD	No
2.4.1.182	PF07578	0.1322758444	GOLD	Yes
2.6.1.19	PF00202	0.1322233333	GOLD	No
1.8.4.11	PF01641	0.1321908889	GOLD	No
2.8.3.19	PF02515	0.1321704444	GOLD	No
4.1.1.46	PF04909	0.1321663889	SILVER	No
2.7.6.3	PF02152	0.1321426444	GOLD	No
1.6.2.2	PF09791	0.1321246667	GOLD	No
3.4.17.15	PF00246	0.1321224444	GOLD	No
3.2.1.176	PF00404	0.1321218333	SILVER	No
2.1.1.56	PF10640	0.1320928333	GOLD	Yes
1.10.3.3	PF07732	0.1320013611	SILVER	No
3.4.23.21	PF00026	0.1318241056	GOLD	No
3.1.13.4	PF12799	0.1318045833	SILVER	No
1.3.3.11	PF05402	0.1316812778	SILVER	No
2.7.1.71	PF01487	0.1316733611	GOLD	No
4.6.1.1	PF03497	0.1316393833	GOLD	Yes
5.3.1.8	PF01050	0.1316317778	GOLD	No
3.2.1.165	PF00703	0.1315286944	GOLD	No
3.6.4.12	PF14490	0.1315095783	SILVER	No
1.13.11.75	PF03055	0.1314898333	SILVER	No
2.7.7.48	PF01005	0.1314766667	GOLD	Yes
3.4.11.7	PF01433	0.1314342333	SILVER	No
3.6.3.10	PF00122	0.1314250611	GOLD	No
3.6.3.44	PF00005	0.1313456667	GOLD	No
3.4.24.44	PF01562	0.1312494444	SILVER	No
2.3.1.38	PF08659	0.13118395	GOLD	No
2.4.99.3	PF00777	0.1311307778	GOLD	No
1.2.1.31	PF00501	0.1310887833	GOLD	No
3.4.21.83	PF00326	0.1310715556	GOLD	No
1.18.1.2	PF00970	0.1309713889	GOLD	No
2.5.1.80	PF11991	0.1309455556	SILVER	No
5.1.2.2	PF00359	0.1309455556	GOLD	No
3.4.11.17	PF11991	0.1309455556	SILVER	No
3.1.3.67	PF00520	0.1309455556	GOLD	No
3.1.3.95	PF01363	0.1309455556	GOLD	No
3.2.1.187	PF00754	0.1309455556	SILVER	No
2.5.1.122	PF11991	0.1309455556	SILVER	No
2.5.1.100	PF11991	0.1309455556	SILVER	No
2.5.1.107	PF11991	0.1309455556	SILVER	No
2.5.1.109	PF11991	0.1309455556	SILVER	No
1.2.1.31	PF13193	0.1308674	GOLD	No
2.7.12.1	PF00069	0.1308533333	GOLD	No
2.4.1.25	PF09095	0.1308017778	GOLD	No
2.4.1.25	PF09094	0.1308017778	GOLD	No
3.1.21.4	PF06616	0.1307755	SILVER	Yes
3.6.1.15	PF08469	0.1307186444	SILVER	Yes
2.7.7.8	PF13014	0.1306796778	SILVER	No
4.1.2.25	PF01288	0.1305854389	GOLD	No
1.5.1.6	PF02911	0.1304806111	GOLD	No
1.14.13.169	PF04116	0.1304766111	SILVER	No
3.2.1.60	PF00686	0.1304126667	SILVER	No
2.7.7.48	PF02907	0.1303694444	GOLD	Yes
5.3.1.3	PF02952	0.1302844444	SILVER	No
3.2.1.183	PF00480	0.1302135167	GOLD	No
3.4.19.12	PF06471	0.1301778333	GOLD	Yes
1.2.7.7	PF01855	0.1301097778	GOLD	No
1.14.13.24	PF01494	0.1300345	GOLD	No
5.4.2.8	PF02879	0.1300233333	GOLD	No
3.4.14.12	PF00930	0.1295949444	GOLD	No
1.6.5.5	PF08240	0.1295382778	GOLD	No
3.1.1.3	PF11815	0.1295187222	GOLD	No
2.5.1.77	PF04055	0.1293555556	GOLD	No
2.7.1.63	PF00480	0.1293483889	SILVER	No
2.7.9.5	PF00686	0.1293403333	GOLD	No
1.11.2.2	PF03098	0.1293056167	SILVER	No
4.1.1.35	PF01370	0.1292598889	GOLD	No
4.2.1.8	PF02746	0.1292497722	GOLD	No
1.2.1.18	PF00171	0.1292076889	SILVER	No
2.8.2.30	PF00685	0.1291927778	GOLD	No
1.13.11.70	PF03055	0.1291638889	GOLD	No
1.13.11.65	PF03055	0.1291638889	GOLD	No
1.13.11.68	PF03055	0.1291638889	GOLD	No
3.1.1.90	PF03055	0.1291638889	GOLD	No
2.5.1.115	PF01040	0.1291638889	GOLD	No
4.6.1.1	PF04940	0.1291589278	GOLD	No
3.4.22.65	PF00112	0.1291256667	GOLD	No
1.12.99.6	PF01058	0.1290786667	GOLD	No
1.11.1.8	PF00084	0.1290747556	SILVER	No
3.4.11.24	PF04389	0.1290331111	SILVER	No
1.3.1.2	PF01180	0.1290201667	GOLD	No
2.7.7.6	PF04992	0.1289839667	GOLD	Yes
4.1.2.29	PF01116	0.1289491111	GOLD	No
1.6.99.3	PF10588	0.1289100222	GOLD	No
6.4.1.2	PF08326	0.1288547778	GOLD	Yes
2.4.1.19	PF00128	0.1287400222	GOLD	No
3.4.22.62	PF00656	0.1286638889	GOLD	No
2.7.9.5	PF01326	0.1285981667	GOLD	No
2.7.7.49	PF12009	0.1285810944	SILVER	Yes
1.1.99.29	PF05199	0.1284087222	SILVER	No
2.3.1.1	PF00696	0.1283805444	GOLD	No
3.6.3.32	PF00571	0.1282398889	GOLD	No
2.7.7.7	PF08490	0.1282062056	GOLD	Yes
2.3.1.67	PF01553	0.1281163222	SILVER	No
6.3.4.14	PF01039	0.1280148111	GOLD	No
4.6.1.1	PF08509	0.1280035667	GOLD	Yes
1.3.8.9	PF02770	0.1279831278	GOLD	No
2.3.1.48	PF08815	0.12791	GOLD	No
1.2.1.2	PF00384	0.1277754222	GOLD	No
2.1.1.221	PF01746	0.127707	GOLD	No
1.14.12.19	PF00355	0.1276315	GOLD	No
1.2.3.7	PF00111	0.1276290278	SILVER	No
3.4.24.67	PF01400	0.1275848889	SILVER	No
2.7.1.107	PF00788	0.127536	SILVER	No
1.1.1.319	PF05368	0.1274533333	SILVER	No
2.1.1.295	PF08241	0.1274533333	GOLD	No
3.4.24.18	PF00008	0.1274533333	GOLD	No
1.11.1.6	PF05067	0.1273812222	GOLD	No
3.2.1.52	PF07555	0.1273599	GOLD	No
1.3.1.39	PF00550	0.1273432056	SILVER	No
1.14.99.9	PF00067	0.1273097722	GOLD	No
1.2.1.88	PF01619	0.1272714444	GOLD	No
3.2.1.14	PF08329	0.127263	GOLD	Yes
3.1.3.43	PF00481	0.1270711111	GOLD	No
4.1.3.27	PF00117	0.1269622222	GOLD	No
3.4.11.14	PF01433	0.1268186333	GOLD	No
2.3.1.182	PF00682	0.1268069556	GOLD	No
1.11.1.5	PF00141	0.1267439683	GOLD	No
3.1.3.67	PF00782	0.1267323889	SILVER	No
2.8.2.33	PF00685	0.1266227778	GOLD	No
2.8.2.21	PF00685	0.1266227778	GOLD	No
5.3.99.3	PF00462	0.1266157778	SILVER	No
2.7.11.25	PF07714	0.1265887167	SILVER	No
1.14.20.3	PF02668	0.1265215556	SILVER	No
1.13.11.56	PF00903	0.1264958333	GOLD	No
2.3.1.85	PF00550	0.1264564556	GOLD	No
1.1.2.3	PF00173	0.1264446889	GOLD	No
1.1.1.14	PF08240	0.1264307778	GOLD	No
3.3.2.12	PF01575	0.1263613333	SILVER	No
2.3.1.87	PF00583	0.1263526667	GOLD	No
3.1.11.2	PF03372	0.1263457222	GOLD	No
3.3.2.9	PF00561	0.1261813889	SILVER	No
2.7.4.14	PF02569	0.1260795761	SILVER	No
6.3.2.3	PF04262	0.1260792222	GOLD	No
2.7.11.15	PF00169	0.1260445833	SILVER	No
4.2.1.2	PF05683	0.125903	SILVER	No
2.1.1.213	PF01170	0.1258077778	GOLD	No
6.1.1.14	PF03129	0.1257048889	GOLD	No
2.3.1.48	PF02172	0.1257026667	GOLD	No
4.2.3.61	PF01397	0.1256437778	GOLD	No
3.2.1.182	PF00232	0.1256036111	GOLD	No
3.6.3.10	PF00702	0.1254907667	GOLD	No
2.7.7.48	PF01538	0.1254546556	GOLD	Yes
3.4.23.47	PF00078	0.1253624889	SILVER	No
2.7.7.48	PF01006	0.1253424111	GOLD	Yes
3.1.3.16	PF07228	0.1253236111	GOLD	Yes
3.4.18.1	PF00112	0.1252490556	GOLD	No
2.1.1.76	PF08100	0.1249953889	GOLD	No
1.5.1.49	PF02615	0.1249783333	GOLD	No
3.4.22.69	PF00680	0.1249461111	GOLD	No
3.6.4.12	PF13538	0.1248833444	GOLD	No
2.1.1.43	PF01429	0.1248224444	GOLD	No
2.3.1.4	PF00583	0.1247960389	GOLD	No
3.6.1.62	PF00293	0.1246602222	GOLD	No
3.1.3.81	PF01569	0.1246126722	GOLD	No
3.1.3.23	PF08282	0.1246042222	GOLD	No
3.2.2.21	PF12833	0.1245982222	SILVER	No
3.2.1.22	PF08305	0.1245978689	SILVER	No
2.7.7.60	PF02542	0.1245376822	SILVER	No
1.2.4.1	PF02779	0.1244805467	SILVER	No
4.6.1.12	PF01128	0.1243379444	SILVER	No
3.4.21.50	PF01483	0.1243228889	SILVER	No
2.7.1.12	PF01202	0.1243152222	GOLD	No
2.7.1.184	PF00294	0.1242975556	SILVER	No
2.7.1.85	PF00480	0.124244	SILVER	No
2.1.1.263	PF08498	0.1242261111	SILVER	No
2.4.2.36	PF08354	0.1242261111	GOLD	No
2.3.1.38	PF09009	0.1242261111	GOLD	No
2.3.1.38	PF09102	0.1242261111	GOLD	No
2.3.1.38	PF09101	0.1242261111	GOLD	No
3.4.24.22	PF01471	0.1242261111	GOLD	No
3.4.24.34	PF01471	0.1242261111	GOLD	No
3.2.1.96	PF00386	0.1242261111	SILVER	No
2.3.1.48	PF00010	0.1242188889	SILVER	No
1.6.5.5	PF00107	0.1240781667	GOLD	No
1.3.1.34	PF00724	0.1240624611	SILVER	No
2.8.3.15	PF02515	0.1239961667	GOLD	No
2.7.7.48	PF00863	0.1239317833	GOLD	Yes
