,rn,rule
4565,R08814,7512
4566,R06943,4033_4052_633
4570,R11797,2003
4571,R02201,2003_3692
4573,R09920,2003
4576,R08914,2003
4586,R05661,2002
4587,R05661,10
4588,R11289,7512
4595,R07440,149
4596,R02973,12_246
4602,R11536,2484
4605,R07442,7524
4609,R01779,2003
4611,R01171,2003
4621,R10380,4194
4622,R07664,2002
4624,R07533,101_2003
4628,R01408,246
4637,R07517,2003_244
4638,R07517,2003
4644,R12241,4267
4645,R12241,650
4646,R12241,601
4647,R12241,5
4649,R10693,206
4660,R12450,314
4661,R12450,244_314
4668,R06829,7512
4670,R08697,109_141
4672,R10528,2003
4677,R04905,101_2003
4678,R10597,301
4679,R03909,7552
4680,R02786,2004_2493
4683,R05773,2486
4691,R10174,208
4693,R08836,2012
4694,R01557,12_2002
4695,R01557,12_2002_206
4697,R12355,220
4698,R12355,2484
4699,R12355,10_5
4700,R10599,109_141
4702,R07870,149
4706,R08867,2005
4719,R12564,282_7516
4728,R03477,232
4733,R11281,7525
4737,R11781,7558
4750,R07244,2003
4752,R07520,2003_244
4753,R07520,2003
4754,R04093,149
4757,R01515,304
4760,R07527,101_2003
4764,R00125,246
4770,R12590,2005
4771,R12141,2003_236
4775,R11706,7589
4777,R06286,2003
4781,R01036,2002
4785,R12242,208_7516
4786,R12242,208
4789,R04892,7524
4793,R07523,2003_244
4794,R07523,2003
4797,R06784,2003
4798,R09556,2486
4801,R01394,2002
4804,R11319,2004
4805,R11319,375
4806,R08756,5
4807,R01788,180
4814,R11283,7567
4818,R01563,7561
4821,R00568,70
4824,R07985,129_2003
4829,R12501,10
4832,R01378,315
4834,R09068,7579
4835,R06591,2002
4838,R12088,7512
4843,R04419,2003_298
4849,R09889,141
4852,R06759,281
4858,R00157,375
4863,R03835,101_2003
4864,R12098,1_7540
4866,R10829,5
4869,R02411,2002
4875,R12426,314
4876,R08903,7577
4878,R06847,2003_2007
4879,R07874,7512
4880,R08816,7512
4881,R11959,12_2002
4882,R11959,2002
4889,R11941,206_2487
4890,R11941,2487
4900,R06272,2003
4901,R04692,2003
4906,R03373,2003
4911,R09668,2011
4914,R10679,206
4916,R11468,149
4920,R10366,149
4927,R10520,2003
4930,R02159,2004
4935,R07858,2003_4294
4936,R07858,2003
4938,R08806,7581
4939,R11541,7579
4943,R06800,323
4950,R05662,7512
4952,R01567,2004
4953,R01567,2004_377
4959,R08710,2003
4961,R01945,323
4965,R07137,276
4968,R08805,7581
4969,R11138,10
4973,R10248,2003
4976,R11778,101_2003
4977,R11770,236
4978,R11770,2003_236
4979,R02498,2002
4981,R05311,4033_633
4982,R05311,4033_4052_633
4984,R09791,101_2003
4991,R11579,150
4995,R05800,206
4998,R06610,2003
5002,R11771,7539
5003,R02499,2003
5004,R08381,220
5005,R08381,5038
5008,R11904,149
5009,R01023,323
5011,R06564,101_2003
5012,R08006,7512
5014,R00922,7524
5015,R06865,2003
5018,R08809,7581
5019,R08095,7581
5023,R09783,7524
5025,R08852,149
5026,R10849,7515
5029,R06983,2003_236
5034,R00880,129_2003
5036,R10832,109_12
5038,R03546,101_812
5039,R07534,2003_244
5040,R07534,2003
5044,R01844,2484
5050,R01793,2003
5051,R02037,2003
5068,R06896,2003
5073,R00578,2005
5088,R12333,7552
5093,R11274,2002
5098,R08866,7524
5106,R12557,213
5112,R10641,7527
5114,R11783,7512
5115,R12561,2003_208
5118,R11764,2002
5132,R09031,2002
5138,R06468,149
5139,R04734,305
5151,R09942,109_12
5157,R11267,2003
5159,R10290,7512
5162,R00524,10_3685
5166,R10421,2003
5169,R11451,2003_2007_222_236_304_6094_7581
5171,R01566,2484_283
5172,R00303,180
5174,R00317,304
5175,R11956,1_304
5177,R05576,129_2003
5179,R10050,2002
5183,R11032,2003_3692
5184,R06271,873
5187,R11019,2003
5189,R02243,4021
5194,R05699,7524
5195,R06974,2003_206_325
5200,R02196,2003_2007
5203,R02531,2002
5211,R06757,4194
5213,R06366,7524
5214,R05687,2003
5216,R08937,2003
5225,R10252,101
5226,R05604,129_2003
5227,R09782,5
5232,R11515,2005
5234,R09931,2003
5237,R11588,7581
5238,R11277,2003
5250,R00152,246
5253,R03177,7524
5254,R08136,149
5255,R06867,7512
5263,R06593,2007
5267,R08974,7579
5268,R03534,244
5275,R01088,2003_2007
5279,R07931,323
5282,R07721,323
5289,R06629,2003
5291,R08629,7510
5292,R07731,323
5299,R05700,7524
5306,R12342,876
5309,R04005,7512
5316,R09079,2003_298
5319,R06836,2004
5344,R09943,5
5350,R03625,7512
5351,R07250,7581
5352,R08996,141
5358,R10500,2002
5359,R10500,103_2002
5368,R11435,2003_2007_222_304_7581
5369,R11435,2003_2007_222_304_6094_7581
5372,R09257,323
5373,R01941,2003
5375,R03636,2003
5378,R07544,7516
5379,R03256,2002
5380,R12699,2002
5381,R05358,246
5382,R12213,101_2003
5386,R09032,867
5391,R08935,2003
5392,R04524,129_2003
5403,R11474,2002
5406,R08022,7512
5412,R08901,7567
5414,R08351,2003_206_219
5415,R08709,2003
5420,R11543,12_2002
5425,R07279,2484
5426,R08787,101_2003
5430,R11751,2003
5434,R10365,4194
5436,R09989,2003
5438,R09916,109
5444,R02776,2003
5445,R11080,2003
5446,R05701,7524
5448,R10166,2003
5451,R09743,109
5452,R06799,323
5453,R01989,232
5462,R02756,2003
5469,R12549,208
5472,R11795,2007
5476,R10254,323
5478,R01255,286
5480,R10412,2003
5483,R03214,2004
5486,R08854,149
5487,R12644,2003
5492,R11955,1_304
5493,R06573,149
5495,R10127,1_2003
5496,R10127,1_1001_2003
5497,R05216,2003
5500,R07760,319
5516,R11021,210
5517,R10719,129_2003
5520,R09953,2003_298
5531,R08894,7512
5532,R03617,10_12_2002
5537,R09957,2003
5541,R07988,7581
5544,R05772,2486
5545,R10369,141_4194
5547,R06615,2003
5551,R11265,2003
5554,R05165,2002
5559,R04888,7524
5563,R06846,2003_2007
5566,R01248,129_2003
5567,R00875,2003_236
5581,R10953,206
5582,R08146,7524
5584,R05123,101_2003
5585,R04678,2003
5596,R01861,2004
5604,R10210,2486
5605,R12643,2003_298
5606,R10289,2003
5607,R04882,7524
5608,R01174,7510
5611,R10426,7512
5613,R07510,2003
5616,R01887,246
5621,R07673,2003
5627,R01000,2003_279
5629,R04278,2003_298
5630,R08091,7581
5633,R06803,7512
5634,R05563,7561
5637,R08969,102
5641,R07452,149
5644,R06869,2003
5645,R06894,129_2003
5648,R03493,2486
5650,R08124,2484
5653,R12215,7524
5662,R12446,149
5664,R11790,12_2002
5665,R11790,11_12_2002
5668,R10852,2003
5670,R02676,7579
5673,R01835,2002
5674,R02763,281
5676,R02034,2003
5678,R07855,246
5679,R02600,2003
5686,R12447,2003
5692,R02727,12
5694,R09980,7561
5695,R07943,149
5697,R07667,7524
5699,R09872,101_2003
5705,R05618,7579
5708,R10486,246
5711,R02114,7579
5712,R07575,7512
5713,R03406,2003
5717,R03398,2003
5723,R12271,2008
5733,R09811,136_149
5734,R09811,136
5743,R11788,12_2002
5744,R11788,11_12_2002
5747,R11902,219
5748,R02912,2003
5749,R03397,2003
5750,R11768,7524
5751,R00821,2002
5756,R10049,2002
5758,R12156,2002
5759,R09278,2002
5760,R01797,312
5762,R11791,109
5763,R12435,314
5765,R00367,2003
5767,R09087,206
5774,R02410,10
5775,R02410,10_5
5780,R00140,2004
5783,R07930,323
5785,R01662,7525
5786,R07759,2003
5792,R12562,7516
5804,R02910,2003
5805,R01758,2002
5814,R06542,2003
5819,R02032,2003
5824,R08794,2003
5829,R00233,213_3599
5830,R03075,7579
5834,R01542,2003
5840,R02427,5
5844,R08480,206
5850,R01212,2003_2007
5860,R06428,221
5863,R12438,149
5864,R10502,7510
5874,R07429,3447
5876,R10373,149
5888,R03302,7524
5893,R07653,2003_244
5896,R04038,2004
5898,R01505,2003
5908,R03384,206
5909,R11789,12_2002
5910,R11789,11_12_2002
5911,R01201,2484
5913,R12286,141
5916,R11800,2003
5918,R00420,7512
5919,R11798,2003
5921,R01660,7528
5922,R09719,2003_244
5924,R03062,7579
5927,R11469,2003
5933,R12598,206_3264
5943,R11616,2003_2007_222_236_6094_7581
5946,R05226,211
5956,R09660,2002_65
5958,R10383,141_4194
5959,R08869,2002
5960,R06826,7512
5966,R04901,2003
5968,R01271,2002_325
5972,R05692,2003
5973,R07711,149
5974,R06532,2003
5975,R09709,109
5981,R10046,7517
5984,R03903,213
5992,R08125,2007
5997,R01583,2006
5998,R01583,2006_304
6003,R06980,7524
6004,R12332,301
6008,R03308,5
6010,R08636,7510
6011,R09255,323
6016,R07179,9
6019,R02477,2002
6022,R07761,221
6024,R10851,2003
6027,R12439,4194
6031,R02869,2003_3699
6036,R02476,2002
6039,R03407,2003
6040,R03845,2003
6043,R09270,1_304
6044,R10357,149
6045,R07720,7512
6046,R02368,2007
6047,R07868,149
6048,R11031,2003_3692
6053,R08175,11_7579
6055,R02577,2002
6057,R07873,323
6060,R11784,7589
6061,R00688,2003_2007
6062,R03300,7524
6065,R01293,7524
6071,R07541,2003_4294
6072,R07541,2003
6073,R11957,7579
6080,R06728,7579
6081,R01507,211
6084,R10765,109
6087,R01813,2003
6089,R02273,246
6092,R09955,243
6101,R03542,246
6103,R12586,2005
6104,R10427,7512
6105,R09477,2002
6110,R12440,149
6113,R03349,2003
6114,R04424,298_4021
6120,R12559,282_7516
6123,R09359,7579
6125,R02633,2004
6127,R03180,7552
6128,R04948,7512
6133,R07857,2003_4294
6134,R07857,2003
6135,R02506,2003
6138,R01152,246
6145,R10689,2002
6154,R11551,221
6155,R03342,315
6158,R02099,2004
6159,R02099,2004_377
6162,R06801,323
6164,R00847,2484
6165,R08555,2007
6166,R08555,103_2007
6196,R01106,1_1001_2003_205_5069
6201,R03408,149
6204,R03562,1_150_221_304_66_7514
6226,R10960,7581
6227,R10960,101_2003
6244,R00005,7552_810
6246,R00022,2002_2498
6247,R00022,2002
6248,R00026,2002
6249,R00026,11_2002_2007
6279,R00102,2007
6280,R00102,237
6293,R00119,2007
6315,R00182,2011
6343,R00245,2002_7524
6344,R00245,2002_503_7524
6345,R00245,7524
6348,R00251,223_231_2484_7604
6349,R00251,10_2002_75
6350,R00264,7524
6351,R00269,246
6364,R00306,2002
6365,R00306,11_2002_2007
6401,R00410,2003
6402,R00421,129_2003
6403,R00424,7509
6404,R00424,230
6409,R00465,2003
6410,R00465,129_2003
6413,R00485,210
6414,R00494,210
6415,R00503,7516
6416,R00503,235
6433,R00530,312
6475,R00631,7524
6484,R00704,217_304
6485,R00704,2003
6486,R00707,2002_7524
6487,R00707,2002_503_7524
6488,R00707,7524
6489,R00708,2002_7524
6490,R00708,2002_503_7524
6491,R00708,7524
6492,R00710,7524
6493,R00711,7524
6494,R00717,2003
6537,R00842,129_2003
6544,R00868,129_2003
6555,R00921,2493_7510
6556,R00921,7510
6557,R00921,1
6558,R00921,2004_2493_7510
6559,R00923,2486
6562,R00927,7581
6563,R00937,7501
6564,R00937,266_7501
6565,R00940,7501
6566,R00940,266_7501
6609,R01094,2003
6610,R01094,298
6613,R01097,2003
6614,R01097,298
6650,R01172,2003_298
6651,R01172,2007_4002_7524
6652,R01172,7524
6654,R01179,2003
6685,R01246,2003_3692
6686,R01249,2003_3692
6687,R01262,210
6690,R01274,7579
6691,R01274,222
6692,R01274,11_7579
6693,R01274,2007
6715,R01318,11
6716,R01318,108
6722,R01352,7579
6725,R01359,2003
6726,R01365,2003
6727,R01370,2003
6728,R01370,276
6729,R01371,2003
6730,R01371,276
6732,R01392,2003
6733,R01392,129_2003
6737,R01403,2002
6738,R01403,2003
6753,R01429,2003
6754,R01429,2003_298
6756,R01431,2002
6760,R01434,2003_2007
6761,R01446,7524
6762,R01462,2007
6763,R01462,7579
6771,R01496,109
6772,R01496,101
6773,R01498,12_2002
6774,R01498,2002
6775,R01498,109_12
6779,R01547,2004
6780,R01547,375
6795,R01574,2002
6796,R01575,2002
6797,R01575,2003_236
6798,R01579,223_4019
6800,R01579,2007
6801,R01586,2002_207_210
6830,R01685,243
6832,R01699,7522_7574
6844,R01718,12_2002
6845,R01718,12_2002_355_4178
6846,R01718,12_2002_4178
6848,R01737,2004
6849,R01737,2484
6850,R01739,2003
6852,R01752,7524
6853,R01757,2003_298
6854,R01757,2003
6855,R01757,298
6863,R01776,2007
6864,R01776,7579
6876,R01836,2002
6877,R01836,2003
6878,R01838,2002
6879,R01838,2003
6880,R01855,7504
6887,R01872,2003_2007
6897,R01918,2003_206_219
6900,R01931,2007
6904,R01967,2004_304
6905,R01967,2004
6913,R01986,7524
6956,R02087,2002_2484
6957,R02087,2002
6958,R02087,2484
6964,R02089,2004
6983,R02133,150
6987,R02144,2003
7001,R02203,2003_3692
7002,R02203,276
7011,R02235,7501
7012,R02235,266_7501
7013,R02236,7501
7014,R02236,266_7501
7017,R02244,7523
7018,R02244,286
7019,R02260,2002
7020,R02260,2003
7036,R02302,133_304
7037,R02302,133
7041,R02322,7520_7541
7042,R02322,7520
7047,R02324,2004
7048,R02324,2004_2005
7061,R02366,220
7062,R02366,5038
7063,R02367,220
7064,R02367,5038
7076,R02407,2003
7077,R02407,7527
7082,R02439,2484
7095,R02491,222
7097,R02497,219
7098,R02497,3447
7099,R02497,2004
7101,R02527,2003
7105,R02536,7524
7109,R02549,7524
7111,R02558,2002
7112,R02558,11_2002_2007
7134,R02678,7524
7146,R02705,2002_2484
7147,R02705,2484_7512
7148,R02705,2484
7149,R02705,7512
7157,R02731,7525
7158,R02731,2004_7525
7192,R02922,2002_65
7193,R02922,2002
7194,R02922,2492
7198,R02940,7524
7203,R02957,7524
7211,R02975,2003
7212,R02985,2002
7213,R02985,11_2002_2007
7216,R02990,2003
7230,R03048,2003
7233,R03096,7552
7238,R03154,7527
7240,R03187,223_231
7241,R03187,1144_223_231
7243,R03187,2484_7604
7262,R03315,101
7263,R03315,7549
7269,R03337,2003
7270,R03337,276
7271,R03339,2003
7272,R03339,276
7316,R03470,608_7579
7317,R03470,608
7366,R03707,2003
7377,R03869,7524
7402,R03877,109_148_2004_2007
7403,R03877,109_148_2004_2007_3997
7406,R03916,210
7413,R03970,210
7414,R03971,210
7415,R04000,2003
7427,R04065,7524
7443,R04203,129_2003_2486
7444,R04203,2003
7445,R04203,129_2003
7460,R04285,2002
7461,R04285,2003
7467,R04326,2492_7571
7468,R04326,7571
7469,R04326,2003_206_301_304_325_7571
7470,R04374,286
7471,R04377,7516
7472,R04377,7512
7491,R04435,2002
7492,R04435,2002_70
7493,R04444,2002_7524
7494,R04444,2002_503_7524
7495,R04444,7524
7496,R04445,2002_7524
7497,R04445,2002_503_7524
7498,R04445,7524
7506,R04480,207
7507,R04480,101_650
7508,R04480,11
7509,R04480,108
7514,R04545,214
7515,R04545,109_11_206_221
7516,R04545,189_214_4
7518,R04573,2004_2493
7519,R04573,1_2002_2004_2493
7521,R04617,2004_2493
7522,R04617,1_2002_2004_2493
7598,R04903,7524
7615,R04949,2002
7616,R04949,11_2002_2007
7624,R04998,2002
7625,R04998,11_2002_2007
7626,R05030,2004
7627,R05030,2007
7628,R05051,2002_7524
7629,R05051,2002_503_7524
7630,R05051,7524
7632,R05066,129_2003_2486
7633,R05066,129_2003
7634,R05099,7524
7672,R05305,129_2003_2486
7701,R05509,2003
7721,R05627,7523
7722,R05627,7
7723,R05627,180
7724,R05627,304
7725,R05627,5068
7739,R05795,214
7740,R05795,109_11_206_221_277
7741,R05795,109_11_206_277
7742,R05795,189_214_4
7746,R05813,7550
7747,R05813,2003
7820,R06303,109_141
7831,R06466,109
7832,R06469,109
7833,R06471,109
7835,R06482,2003_2007_222_304_6051_6094_6113_7581
7849,R06568,2002
7850,R06568,7581
7854,R06594,2003_298
7855,R06594,298
7856,R06602,880
7857,R06602,164
7858,R06625,2486_7581
7859,R06635,7581
7860,R06637,7581
7861,R06641,7581
7862,R06644,7581
7863,R06645,7581
7917,R07055,149
7918,R07056,149
7977,R07240,101
7978,R07240,101_2003
7984,R07294,205
7985,R07294,1_2003
7987,R07346,2003
7988,R07346,129_2003
8015,R07456,2002_2007
8033,R07605,230
8049,R07758,5023
8050,R07758,304
8059,R07764,132_2002_2007_222_304_3323_7581
8060,R07764,222
8061,R07764,132_2002_2007_222_304_3321_3323_7581
8062,R07765,132_2002_2007_222_304_3323_7581
8063,R07765,2002
8064,R07765,2003
8065,R07765,132_2002_2007_222_304_3321_3323_7581
8078,R07832,2003
8090,R07945,149
8116,R08094,129_2003_2486
8117,R08094,129_2003
8125,R08157,222
8130,R08174,222
8131,R08174,11_7579
8132,R08176,222
8133,R08176,11_7579
8134,R08177,222
8135,R08177,11_7579
8136,R08178,222
8137,R08178,11_7579
8138,R08181,222
8139,R08181,11_7579
8166,R08359,2003_298_3699
8167,R08359,2003
8168,R08359,2003_3699
8178,R08379,2003
8179,R08380,2003
8182,R08391,149
8185,R08549,323_7522_7574
8186,R08549,147_323_325_7522_7574
8187,R08549,2003_244
8188,R08549,323_325_7522_7574
8196,R08620,2487_7542
8198,R08624,2487_7542
8199,R08628,2487_7542
8200,R08634,2487_7542
8201,R08641,2487_7542
8202,R08645,2487_7542
8213,R08706,2003
8214,R08711,2003
8217,R08808,7581
8218,R08810,7581
8226,R08926,2002
8227,R08926,2003
8228,R08940,213
8239,R08981,3413
8240,R08981,375
8241,R08984,149
8250,R09034,386
8251,R09034,109
8252,R09034,2
8253,R09034,2002
8254,R09035,207
8255,R09035,101_650
8256,R09035,11
8257,R09035,108
8258,R09036,108
8259,R09036,11
8260,R09036,386
8261,R09036,2
8262,R09036,109
8275,R09072,2003
8276,R09073,2003
8281,R09078,2003
8318,R09380,7558
8319,R09380,2006
8320,R09380,5050
8321,R09380,101
8322,R09381,207
8323,R09381,2002
8324,R09381,7558
8325,R09381,386
8326,R09381,2
8327,R09381,109
8328,R09381,101_650
8329,R09381,7579
8343,R09419,614
8344,R09419,5023
8345,R09419,7581
8346,R09419,304
8369,R09517,4033_4052_633
8370,R09517,2007
8384,R09698,2003_222_268
8385,R09698,222
8391,R09796,2007
8409,R09954,2003_298
8412,R09993,2006
8413,R09993,150
8414,R09995,11_2002
8415,R09995,2002
8416,R09995,11_12_2002
8427,R10035,2002
8428,R10035,11_2002_2007
8431,R10040,2002
8432,R10040,11_2002_2007
8434,R10060,2003
8435,R10061,2003
8444,R10140,2003_298
8445,R10140,298
8446,R10146,1_187_296_304_7514
8447,R10146,1_296_304_629_7514
8448,R10146,1_205_296_304_7514
8449,R10150,1_2003_205_5069
8452,R10185,103_2004_3994_7578
8453,R10190,2003
8456,R10208,222
8457,R10208,212_222
8461,R10242,219
8462,R10242,3447
8463,R10242,2004
8465,R10250,101_2003
8468,R10356,149
8473,R10505,2003
8474,R10507,2002
8475,R10507,221
8476,R10531,2004
8477,R10531,2_2004
8482,R10629,2007
8483,R10630,2007
8484,R10631,2007
8485,R10632,2007
8500,R10703,2003_236
8501,R10703,7524
8507,R10747,221
8508,R10787,2003_298
8509,R10787,2003
8510,R10787,298
8524,R10928,2007_376
8525,R10928,2007_220
8526,R10928,2007_220_376
8527,R10928,2007
8532,R10979,231
8533,R10979,223_4019
8595,R11428,2003
8596,R11428,101_2003_221
8597,R11428,2003_221
8616,R11680,2007_3257
8617,R11680,2007_220_3257
8618,R11680,2007
8620,R11763,2002
8621,R11763,2003
8622,R11765,7501
8623,R11765,2003
8630,R12048,1_221_7514
8631,R12048,1_7514
8644,R12301,1_149_221_7514
8648,R12505,282
8649,R12505,304
8651,R12556,2003
8658,R00015,10
8665,R00075,2003
8671,R00118,246
8673,R00138,868
8674,R00138,601_868
8677,R00208,246
8680,R00224,2003_7574
8684,R00298,244
8687,R00321,7552
8689,R00383,222
8690,R00384,2003
8698,R00539,304
8701,R00577,213
8704,R00636,2003_7574
8709,R00666,2003
8711,R00725,2484
8717,R00834,2002
8719,R00876,2484
8726,R01029,7579
8727,R01076,12_246
8730,R01139,2484
8731,R01140,2484
8732,R01160,213
8734,R01190,101_2003
8742,R01323,2003
8743,R01327,2484
8744,R01330,2484
8749,R01349,2003
8752,R01399,2003
8753,R01441,2484
8760,R01480,2002_2498
8761,R01480,2002
8766,R01556,208
8770,R01683,129_2003
8771,R01686,232
8774,R01738,2003
8775,R01740,2003
8776,R01807,2007
8777,R01808,2007
8781,R01964,2484
8782,R01965,2484
8783,R01972,101_2003
8784,R01973,101_2003
8786,R02084,7527
8787,R02113,7512
8796,R02190,246
8797,R02191,213
8806,R02385,213
8807,R02387,219
8813,R02447,7581
8814,R02453,323
8816,R02513,232
8820,R02572,2003
8826,R02654,7512
8829,R02707,7512
8833,R02758,2007
8849,R02865,2484
8850,R02867,2484
8851,R02868,2484
8858,R02907,243
8867,R03094,7512
8868,R03095,7584
8875,R03225,2007_4002
8877,R03255,2002
8881,R03297,7512
8883,R03322,2003
8887,R03352,2486
8889,R03364,2002
8891,R03421,210
8897,R03482,7567
8898,R03486,7516
8900,R03490,7516
8907,R03567,2002
8926,R03793,2002
8968,R04150,2486
8977,R04260,304
8989,R04330,2003
9006,R04493,7516
9018,R04581,7516
9021,R04584,7516
9032,R04671,373
9043,R04868,210
9054,R05296,7579
9057,R05326,12_2002_2007
9059,R05328,7512
9064,R05373,213_3599
9068,R05566,1112
9069,R05566,2496
9095,R05763,2003
9096,R05764,2003
9097,R05767,12
9098,R05769,7512
9144,R06126,2003
9185,R06821,323
9187,R06863,7574
9188,R06863,7522_7574
9189,R07059,2003
9190,R07060,2003
9192,R07133,2003
9194,R07140,2003_236
9195,R07141,2002
9196,R07142,2002
9197,R07145,2003_236
9201,R07164,2003_298
9202,R07165,2003_298
9218,R07242,101
9219,R07242,101_2003
9229,R07264,12
9230,R07265,7512
9236,R07290,7527
9237,R07293,7579
9240,R07313,315
9264,R07477,2003
9270,R07583,7525
9271,R07584,7525
9287,R08198,2003
9294,R08537,2003
9312,R08839,7512
9314,R08975,7579
9319,R09322,107
9339,R09527,7581
9340,R09528,323
9343,R09531,2003_3699
9350,R09550,2002
9353,R09557,7524
9365,R09595,2003_206
9374,R09607,109_141
9375,R09609,109_141
9377,R09621,7581
9378,R09622,213
9382,R09632,2002_2007
9383,R09632,12_2002_2007
9384,R09634,7512
9386,R09638,4194
9391,R09648,246
9393,R09650,7579
9402,R09678,101_2003
9403,R09679,101_2003
9404,R09680,7579
9423,R09752,312
9424,R09753,7512
9425,R09754,7512
9428,R09785,10
9429,R09788,109_141
9430,R09789,109_141
9436,R09810,158_4028
9447,R09870,101_2003
9448,R09871,101_2003
9457,R09895,141
9458,R09897,141
9461,R09906,109
9462,R09909,109
9463,R09910,109
9464,R09911,109
9465,R09915,109
9472,R09930,2003
9475,R09937,2002
9477,R09939,2003
9478,R09939,101_2003
9480,R09946,2004
9481,R09948,7561
9482,R09949,7561
9483,R09950,7561
9484,R09958,2486
9485,R09960,11
9498,R10005,141
9500,R10008,141
9509,R10054,2003_298
9515,R10081,10
9516,R10098,12
9520,R10111,10
9523,R10114,2002
9526,R10135,7579
9530,R10165,139
9531,R10167,2003
9532,R10168,2003
9533,R10169,2003
9534,R10172,7581
9537,R10189,276
9539,R10194,141
9540,R10195,2003
9541,R10196,2003
9542,R10197,2003
9543,R10198,2003
9544,R10199,2003
9546,R10238,7581
9550,R10269,109
9577,R10431,2003
9578,R10431,101_2003
9581,R10435,7512
9588,R10451,2003
9590,R10456,4194
9592,R10473,323
9593,R10474,323
9604,R10526,213
9606,R10529,213
9617,R10555,2003_3651
9631,R10605,101_2003
9632,R10606,101_2003
9633,R10608,7553
9637,R10614,7527
9647,R10665,10_2003
9648,R10665,2003
9650,R10681,323
9653,R10726,109_141
9656,R10733,109_141
9657,R10734,109_141
9658,R10770,327_7584
9664,R10785,2003_298
9681,R10861,7524
9682,R10862,7524
9696,R10945,2486
9697,R10946,2486
9698,R10947,2486
9699,R10962,101_2003
9700,R10964,101_2003
9701,R10968,4194
9703,R10971,2004
9707,R10984,2003
